title,sub,author,cat,type,price,pages,blurb,desc,drive_url,cover_image,badge,bg,fg,ac,pat
Nivritabilap,A free public domain Bengali Literature book,Haldar Sri Priyadarshan.,Bengali Literature,free,0,158,Book Source: Digital Library of India Item 2015.316927 dc.contributor.author: Haldar Sri Priyadarshan. dc.date.accessioned: 2015-08-11T14:41:13Z dc.date.availab...,<p>Book Source: Digital Library of India Item 2015.316927 dc.contributor.author: Haldar Sri Priyadarshan. dc.date.accessioned: 2015-08-11T14:41:13Z dc.date.available: 2015-08-11T14:41:13Z dc.date.digitalpublicationdate: 2009/06/7 dc.date.citation: 1906 dc.identifier.barcode: 04990010255386 dc.identifier.origpath: /data4/upload/0108/190 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/316927 dc.description.scannerno: 01 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 116 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Oriantal Pablising Home kolkata. dc.source.library: Bangiya Sahitya Parishad Kolkata dc.subject.keywords: Poetry dc.title: Nivritabilap dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.316927/2015.316927.Nivritabilap.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Probasir Protyagaman,A free public domain Bengali Literature book,Sarbadhikari Munindraprasad,Bengali Literature,free,0,161,Book Source: Digital Library of India Item 2015.316993 dc.contributor.author: Sarbadhikari Munindraprasad dc.date.accessioned: 2015-08-11T14:42:32Z dc.date.avai...,<p>Book Source: Digital Library of India Item 2015.316993 dc.contributor.author: Sarbadhikari Munindraprasad dc.date.accessioned: 2015-08-11T14:42:32Z dc.date.available: 2015-08-11T14:42:32Z dc.date.digitalpublicationdate: 2009/07/27 dc.date.citation: 1917 dc.identifier.barcode: 04990010255447 dc.identifier.origpath: /data4/upload/0108/251 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/316993 dc.description.scannerno: 01 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 86 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Sri Gurudas Chattopadhyay. Kolkata. dc.source.library: Bangiya Sahitya Parishad Kolkata dc.subject.keywords: Poetry on comeing back of emigrant dc.title: Probasir Protyagaman dc.type: Print - Paper dc.type: Book</p>,https://archive.org/details/in.ernet.dli.2015.316993,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Purandarsansutra Upakramika,A free public domain Bengali Literature book,Not Available,Bengali Literature,free,0,172,Book Source: Digital Library of India Item 2015.317000 dc.contributor.author: Not Available dc.date.accessioned: 2015-08-11T14:42:51Z dc.date.available: 2015-08...,<p>Book Source: Digital Library of India Item 2015.317000 dc.contributor.author: Not Available dc.date.accessioned: 2015-08-11T14:42:51Z dc.date.available: 2015-08-11T14:42:51Z dc.date.digitalpublicationdate: 2009/06/30 dc.date.citation: 1910 dc.identifier.barcode: 04990010255453 dc.identifier.origpath: /data4/upload/0108/257 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/317000 dc.description.scannerno: 01 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 232 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: N.a dc.source.library: Bangiya Sahitya Parishad Kolkata dc.subject.keywords: Mythology of Hindus dc.title: Purandarsansutra Upakramika dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.317000/2015.317000.Purandarsansutra-Upakramika.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Aalok Tirtha Vol. 1 Ed. 1st,A free public domain Bengali Literature book,Ghoshal Shailendra Narayan,Bengali Literature,free,0,153,Book Source: Digital Library of India Item 2015.456156 dc.contributor.author: Ghoshal Shailendra Narayan dc.date.accessioned: 2015-09-22T13:13:23Z dc.date.avail...,<p>Book Source: Digital Library of India Item 2015.456156 dc.contributor.author: Ghoshal Shailendra Narayan dc.date.accessioned: 2015-09-22T13:13:23Z dc.date.available: 2015-09-22T13:13:23Z dc.date.digitalpublicationdate: 2014/12/24 dc.date.citation: 1957 dc.identifier.barcode: 07019990357634 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/456156 dc.description.scannerno: 01 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 441 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Dr. Bamkim Chowdhury Kolkata dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Religion dc.subject.classification: Hinduism dc.subject.keywords: Dikshalabh dc.subject.keywords: Valmiki dc.subject.keywords: Brahmalok dc.subject.keywords: Srikrishna dc.subject.keywords: Bhagabat dc.title: Aalok Tirtha Vol. 1 Ed. 1st dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4663</p>,https://archive.org/download/in.ernet.dli.2015.456156/2015.456156.Aalok-Tirtha.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Shalgherir Simanai,A free public domain Bengali Literature book,Basu Samaresh,Bengali Literature,free,0,223,Book Source: Digital Library of India Item 2015.456169 dc.contributor.author: Basu Samaresh dc.date.accessioned: 2015-09-22T13:13:31Z dc.date.available: 2015-09...,<p>Book Source: Digital Library of India Item 2015.456169 dc.contributor.author: Basu Samaresh dc.date.accessioned: 2015-09-22T13:13:31Z dc.date.available: 2015-09-22T13:13:31Z dc.date.digitalpublicationdate: 2014/03/07 dc.date.citation: 1963 dc.identifier.barcode: 07019990357389 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/456169 dc.description.scannerno: SC_02 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 215 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Sahitya Prakash Calcutta dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Literature dc.subject.classification: Bengali Novel dc.subject.keywords: Krishna dc.subject.keywords: Kusum dc.subject.keywords: Mahadebbabu dc.subject.keywords: Master dc.subject.keywords: Tapan dc.title: Shalgherir Simanai dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4552</p>,https://archive.org/details/in.ernet.dli.2015.456169,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Aalo Nei,A free public domain Bengali Literature book,Gangyopadhyay Shyamal,Bengali Literature,free,0,202,Book Source: Digital Library of India Item 2015.456170 dc.contributor.author: Gangyopadhyay Shyamal dc.date.accessioned: 2015-09-22T13:13:31Z dc.date.available:...,<p>Book Source: Digital Library of India Item 2015.456170 dc.contributor.author: Gangyopadhyay Shyamal dc.date.accessioned: 2015-09-22T13:13:31Z dc.date.available: 2015-09-22T13:13:31Z dc.date.digitalpublicationdate: 2014/03/22 dc.date.citation: 1964 dc.identifier.barcode: 07019990357361 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/456170 dc.description.scannerno: SC_02 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 290 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Karuna Prakashani Calcutta dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Literature dc.subject.classification: Bengali Novel dc.subject.keywords: Kanan dc.subject.keywords: Swadhinatar Seisab Din dc.subject.keywords: Mantu dc.subject.keywords: Haripura dc.subject.keywords: Bikash dc.title: Allo Naei Vol. 1 dc.title: Aalo Nei dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4552</p>,https://archive.org/download/in.ernet.dli.2015.456170/2015.456170.Aalo-Nei.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Noveljoyee Biggyani Ed. 1st,A free public domain Bengali Literature book,Kar Samarjit,Bengali Literature,free,0,251,Book Source: Digital Library of India Item 2015.456268 dc.contributor.author: Kar Samarjit dc.date.accessioned: 2015-09-22T13:14:34Z dc.date.available: 2015-09-...,<p>Book Source: Digital Library of India Item 2015.456268 dc.contributor.author: Kar Samarjit dc.date.accessioned: 2015-09-22T13:14:34Z dc.date.available: 2015-09-22T13:14:34Z dc.date.copyrightexpirydate: 1981 dc.date.digitalpublicationdate: 2015/02/12 dc.date.citation: 1981 dc.identifier.barcode: 07019990352619 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/456268 dc.description.scannerno: SC-1 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 224 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Robin Bol Kolkata dc.rights: In Public Domain dc.source.library: DIRECTORATE OF LIBRARY SERVICES GUWAHATI ASSAM dc.subject.classification: Geography. Biography. History dc.subject.keywords: Geography. Biography. History dc.title: Noveljoyee Biggyani Ed. 1st dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4672</p>,https://archive.org/download/in.ernet.dli.2015.456268/2015.456268.Noveljoyee-Biggyani-Ed-1st.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Swanirbachita Shreshtha Galpo Ed. 1st,A free public domain Bengali Literature book,Basu Samaresh,Bengali Literature,free,0,202,Book Source: Digital Library of India Item 2015.456449 dc.contributor.author: Basu Samaresh dc.date.accessioned: 2015-09-22T13:16:34Z dc.date.available: 2015-09...,<p>Book Source: Digital Library of India Item 2015.456449 dc.contributor.author: Basu Samaresh dc.date.accessioned: 2015-09-22T13:16:34Z dc.date.available: 2015-09-22T13:16:34Z dc.date.digitalpublicationdate: 2013/08/10 dc.date.citation: 1963 dc.identifier.barcode: 07019990366510 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/456449 dc.description.scannerno: SC_02 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 326 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Model Publishing House Calcutta dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Literature dc.subject.classification: Bengali Tales dc.subject.keywords: Kunti Sangbad dc.subject.keywords: Manush dc.subject.keywords: Banalata dc.subject.keywords: Nachghar dc.subject.keywords: Prama dc.title: Swanirbachita Shreshtha Galpo Ed. 1st dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4431</p>,https://archive.org/download/in.ernet.dli.2015.456449/2015.456449.Swanirbachita-Shreshtha.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Uttar Gram Charit,A free public domain Bengali Literature book,Majumdar Shishir,Bengali Literature,free,0,81,Book Source: Digital Library of India Item 2015.456460 dc.contributor.author: Majumdar Shishir dc.date.accessioned: 2015-09-22T13:16:39Z dc.date.available: 2015...,<p>Book Source: Digital Library of India Item 2015.456460 dc.contributor.author: Majumdar Shishir dc.date.accessioned: 2015-09-22T13:16:39Z dc.date.available: 2015-09-22T13:16:39Z dc.date.digitalpublicationdate: 2013/08/6 dc.date.citation: 1965 dc.identifier.barcode: 07019990367798 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/456460 dc.description.scannerno: SC-01 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 142 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Shilalipi Calcutta dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Literature dc.subject.classification: Bengali Essay dc.subject.keywords: Dipanwita dc.subject.keywords: Chaita dc.subject.keywords: Lokjatra dc.subject.keywords: Khajagar dc.subject.keywords: Gamira dc.title: Uttar Gram Charit dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4434</p>,https://archive.org/download/in.ernet.dli.2015.456460/2015.456460.Uttar-Gram.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Sudhanya O Sebarer Barsha,A free public domain Bengali Literature book,Singha Chittya,Bengali Literature,free,0,158,Book Source: Digital Library of India Item 2015.456478 dc.contributor.author: Singha Chittya dc.date.accessioned: 2015-09-22T13:16:51Z dc.date.available: 2015-0...,<p>Book Source: Digital Library of India Item 2015.456478 dc.contributor.author: Singha Chittya dc.date.accessioned: 2015-09-22T13:16:51Z dc.date.available: 2015-09-22T13:16:51Z dc.date.digitalpublicationdate: 2013/08/13 dc.date.citation: 1965 dc.identifier.barcode: 07019990367793 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/456478 dc.description.scannerno: SC-01 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 118 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Srijani Calcutta dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Literature dc.subject.classification: Bengali Tales dc.subject.keywords: Akjora Has dc.subject.keywords: Manadamasi dc.subject.keywords: Jaltuni dc.subject.keywords: Panu Dutter Banprastha dc.subject.keywords: Khetrapal Thakurer Mela dc.title: Sudhanya O Sebarer Barsha dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4434</p>,https://archive.org/details/in.ernet.dli.2015.456478,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Char Dik,A free public domain Bengali Literature book,Mukhopadhyay Shirshendu,Bengali Literature,free,0,211,Book Source: Digital Library of India Item 2015.455418 dc.contributor.author: Mukhopadhyay Shirshendu dc.date.accessioned: 2015-09-22T13:06:57Z dc.date.availabl...,<p>Book Source: Digital Library of India Item 2015.455418 dc.contributor.author: Mukhopadhyay Shirshendu dc.date.accessioned: 2015-09-22T13:06:57Z dc.date.available: 2015-09-22T13:06:57Z dc.date.digitalpublicationdate: 2011/11/5 dc.date.citation: 1961 dc.identifier.barcode: 07019990366231 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/455418 dc.description.scannerno: SC_02 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 425 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Barnali Calcutta dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Literature dc.subject.classification: Novel dc.subject.keywords: Khalasitolay dc.subject.keywords: Lyanrabagan dc.subject.keywords: Alipurduyar dc.subject.keywords: Refuji Coloni dc.subject.keywords: Kamakhya Mandir dc.title: Char Dik dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4549</p>,https://archive.org/download/in.ernet.dli.2015.455418/2015.455418.Char-Dik.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Gosnaibaganer Bhut Ed. 1st,A free public domain Bengali Literature book,Mukhopadhyay Shirshendu,Bengali Literature,free,0,184,Book Source: Digital Library of India Item 2015.455423 dc.contributor.author: Mukhopadhyay Shirshendu dc.date.accessioned: 2015-09-22T13:07:01Z dc.date.availabl...,<p>Book Source: Digital Library of India Item 2015.455423 dc.contributor.author: Mukhopadhyay Shirshendu dc.date.accessioned: 2015-09-22T13:07:01Z dc.date.available: 2015-09-22T13:07:01Z dc.date.digitalpublicationdate: 2013/11/7 dc.date.citation: 1965 dc.identifier.barcode: 07019990366165 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/455423 dc.description.scannerno: SC_02 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 122 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Ananda Publishers Pvt. Limited Calcutta dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Literature dc.subject.classification: Novel dc.subject.keywords: Saradacharanbabu dc.subject.keywords: Ram Kabiraj dc.subject.keywords: Gadai Daroga dc.subject.keywords: Moynaguri dc.subject.keywords: Karalibabu dc.title: Gosnaibaganer Bhut Ed. 1st dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4548</p>,https://archive.org/details/in.ernet.dli.2015.455423,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Mahamanab Goutam Buddha,A free public domain Bengali Literature book,Chowdhury Sukomal Ed.,Bengali Literature,free,0,197,Book Source: Digital Library of India Item 2015.456638 dc.contributor.author: Chowdhury Sukomal Ed. dc.date.accessioned: 2015-09-22T13:18:26Z dc.date.available:...,<p>Book Source: Digital Library of India Item 2015.456638 dc.contributor.author: Chowdhury Sukomal Ed. dc.date.accessioned: 2015-09-22T13:18:26Z dc.date.available: 2015-09-22T13:18:26Z dc.date.digitalpublicationdate: 2013/07/9 dc.date.citation: 1955 dc.identifier.barcode: 07019990362208 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/456638 dc.description.scannerno: SC-02 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 306 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Mahabodhi Book Agency Calcutta dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Biography dc.subject.keywords: Halkarshan dc.subject.keywords: Bodhisattwer Shiksha dc.subject.keywords: Mahamayadebir Swapnadarshan dc.subject.keywords: Chari Nimitta Darshan dc.subject.keywords: Bimbisarer Diksha dc.title: Mahamanab Goutam Buddha dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4400</p>,https://archive.org/details/in.ernet.dli.2015.456638,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Dakshinapathe,A free public domain Bengali Literature book,Saha Manada Charan,Bengali Literature,free,0,260,Book Source: Digital Library of India Item 2015.456346 dc.contributor.author: Saha Manada Charan dc.date.accessioned: 2015-09-22T13:15:32Z dc.date.available: 20...,<p>Book Source: Digital Library of India Item 2015.456346 dc.contributor.author: Saha Manada Charan dc.date.accessioned: 2015-09-22T13:15:32Z dc.date.available: 2015-09-22T13:15:32Z dc.date.digitalpublicationdate: 2014/10/15 dc.date.citation: 1955 dc.identifier.barcode: 07019990366920 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/456346 dc.description.scannerno: 01 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 139 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: D. M. Library Kolkata dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Geography dc.subject.classification: Travel dc.subject.keywords: Bindhyaparbbat dc.subject.keywords: Godabari dc.subject.keywords: Mahanadi dc.subject.keywords: Godabari dc.subject.keywords: Krishna dc.title: Dakshinapathe dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4631</p>,https://archive.org/download/in.ernet.dli.2015.456346/2015.456346.Dakshinapathe.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Rater Bibhishika,A free public domain Bengali Literature book,Dutta Arun Kumar,Bengali Literature,free,0,309,Book Source: Digital Library of India Item 2015.456349 dc.contributor.author: Dutta Arun Kumar dc.date.accessioned: 2015-09-22T13:15:33Z dc.date.available: 2015...,<p>Book Source: Digital Library of India Item 2015.456349 dc.contributor.author: Dutta Arun Kumar dc.date.accessioned: 2015-09-22T13:15:33Z dc.date.available: 2015-09-22T13:15:33Z dc.date.digitalpublicationdate: 2013/08/12 dc.date.citation: 1953 dc.identifier.barcode: 07019990366469 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/456349 dc.description.scannerno: SC-01 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 135 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Ananya Prakashan Calcutta dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Literature dc.subject.classification: Bengali Tales dc.subject.keywords: Narimedh dc.subject.keywords: Jwarajoy dc.subject.keywords: Ratanpur dc.subject.keywords: Kolkata dc.subject.keywords: Chapal dc.title: Rater Bibhishika dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4431</p>,https://archive.org/download/in.ernet.dli.2015.456349/2015.456349.Rater-Bibhishika.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Women And Social Injustice,A free public domain Bengali Literature book,Roy Upendrakumar Tr.,Bengali Literature,free,0,199,Book Source: Digital Library of India Item 2015.456366 dc.contributor.author: Gandhi Mohandas Karamchand dc.contributor.author: Roy Upendrakumar Tr. dc.date.acc...,<p>Book Source: Digital Library of India Item 2015.456366 dc.contributor.author: Gandhi Mohandas Karamchand dc.contributor.author: Roy Upendrakumar Tr. dc.date.accessioned: 2015-09-22T13:15:43Z dc.date.available: 2015-09-22T13:15:43Z dc.date.digitalpublicationdate: 2014/10/22 dc.date.citation: 1961 dc.identifier.barcode: 07019990366942 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/456366 dc.description.scannerno: 01 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 374 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Sri Shaktiranjan Basu Kolkata dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Social Sciences dc.subject.classification: Sociology dc.subject.keywords: Nari Jibaner Nabajagaran dc.subject.keywords: Nari Barnabhed dc.subject.keywords: Balyabibaher Abhishap dc.subject.keywords: Pati O Patni dc.subject.keywords: Nari O Hirajaharat dc.title: Nari O Samajik Abichar Ed. 2nd dc.title: Women And Social Injustice dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4631</p>,https://archive.org/download/in.ernet.dli.2015.456366/2015.456366.Women-And.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Aaro Bichitra Kahini Ed. 2nd,A free public domain Bengali Literature book,Ghosh Tusharkanti,Bengali Literature,free,0,121,Book Source: Digital Library of India Item 2015.456369 dc.contributor.author: Ghosh Tusharkanti dc.date.accessioned: 2015-09-22T13:15:45Z dc.date.available: 201...,<p>Book Source: Digital Library of India Item 2015.456369 dc.contributor.author: Ghosh Tusharkanti dc.date.accessioned: 2015-09-22T13:15:45Z dc.date.available: 2015-09-22T13:15:45Z dc.date.digitalpublicationdate: 2013/09/11 dc.date.citation: 1958 dc.identifier.barcode: 07019990352878 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/456369 dc.description.scannerno: SC-01 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 148 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: M. C. Sarkar And Sons Private Limited Calcutta dc.rights: In Public Domain dc.source.library: BIRCHANDRA STATE CENTRAL LIBRARY TRIPURA dc.subject.classification: Literature dc.subject.keywords: Literature dc.title: Aaro Bichitra Kahini Ed. 2nd dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4465</p>,https://archive.org/download/in.ernet.dli.2015.456369/2015.456369.Aaro-Bichitra-Kahini-Ed-2nd.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
A Text Book On Educational Psychology In Bengali,A free public domain Bengali Literature book,Chattaraj Shymaprasad,Bengali Literature,free,0,155,Book Source: Digital Library of India Item 2015.456390 dc.contributor.author: Chattaraj Shymaprasad dc.date.accessioned: 2015-09-22T13:16:02Z dc.date.available:...,<p>Book Source: Digital Library of India Item 2015.456390 dc.contributor.author: Chattaraj Shymaprasad dc.date.accessioned: 2015-09-22T13:16:02Z dc.date.available: 2015-09-22T13:16:02Z dc.date.digitalpublicationdate: 2014/10/22 dc.date.citation: 1962 dc.identifier.barcode: 07019990366954 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/456390 dc.description.scannerno: 01 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 745 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Book House Kolkata dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Social Science dc.subject.classification: Education dc.subject.keywords: Shikshamukhi Monobigyaner Swarup dc.subject.keywords: Sahajata Prabriti dc.subject.keywords: Buddhi dc.subject.keywords: Monojoge O Agraha dc.subject.keywords: Sanbedan O Pratyakhan dc.title: Shikhamukhi Manobigyan Ed. 2nd dc.title: A Text Book On Educational Psychology In Bengali dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4631</p>,https://archive.org/details/in.ernet.dli.2015.456390,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Kor-an Sar,A free public domain Bengali Literature book,Bhandari Charuchandra Tr.,Bengali Literature,free,0,302,Book Source: Digital Library of India Item 2015.456567 dc.contributor.author: Bhandari Charuchandra Tr. dc.date.accessioned: 2015-09-22T13:17:52Z dc.date.availa...,<p>Book Source: Digital Library of India Item 2015.456567 dc.contributor.author: Bhandari Charuchandra Tr. dc.date.accessioned: 2015-09-22T13:17:52Z dc.date.available: 2015-09-22T13:17:52Z dc.date.digitalpublicationdate: 2013/07/9 dc.date.citation: 1965 dc.identifier.barcode: 07019990362204 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/456567 dc.description.scannerno: SC-02 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 280 dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Sarboday Prakashan Samiti Calcutta dc.rights: In Public Domain dc.source.library: Birchandra State Central Library Tripura dc.subject.classification: Religion dc.subject.classification: Islam dc.subject.keywords: Bhakti Rahasya dc.subject.keywords: Dayamoy dc.subject.keywords: Niti Bodh dc.subject.keywords: Satya dc.subject.keywords: Bakshuddhi dc.title: Kor-an Sar dc.type: Print - Paper dc.type: Book dc.description.diskno: NE-DLI-TR-4400</p>,https://archive.org/details/in.ernet.dli.2015.456567,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
